Open,High,Low,Close,Adj Close,Volume
35.932499,36.044998,35.817501,35.834999,33.92651,66688800
35.900002,35.970001,35.724998,35.7925,33.88628,75733600
35.735001,35.837502,35.014999,35.407501,33.521793,121517600
35.400002,35.537498,35.252499,35.450001,33.562027,81400000
35.477501,35.595001,35.262501,35.262501,33.38451,71291600
35.369999,35.470001,35.217499,35.4575,33.56913,66328400
35.352501,35.509998,35.2775,35.299999,33.420013,58790000
35.470001,35.5,35.112499,35.169998,33.29694,69313600
35.305,35.73,35.290001,35.610001,33.713501,93278400
35.610001,35.669998,35.462502,35.567501,33.673264,69283600
35.875,35.987499,35.794998,35.91,33.997532,68537200
35.977501,36.224998,35.967499,36.1325,34.208179,75486000
36.1175,36.150002,35.845001,35.919998,34.006989,80164800
35.98,36.040001,35.827499,35.947498,34.033016,56985200
36.022499,36.075001,35.817501,35.912498,33.999889,83441600
36.275002,36.799999,36.240002,36.645,34.693382,134411600
36.884998,37.022499,36.709999,36.877499,34.913494,181408800
36.397499,36.872501,36.067501,36.764999,34.806984,182788000
36.630001,36.785,36.452499,36.6325,34.681549,93487600
36.689999,37.244999,36.689999,37.240002,35.256691,109310800
37.2575,38.424999,37.2575,38.252499,36.215275,195009600
38.467499,38.720001,38.362499,38.497501,36.447224,156521600
38.407501,38.485001,38.0275,38.314999,36.274437,103222800
38.112499,38.517502,38.077499,38.487499,36.58815,109020400
38.674999,39.105,38.6675,39.025002,37.099129,130108000
39.002499,39.162498,38.762501,38.924999,37.004063,104038800
38.985001,39.014999,38.68,38.8675,36.949402,80194000
38.400002,38.642502,37.427502,37.5625,35.708797,203070800
37.817501,38.334999,37.782501,38.134998,36.253044,134272800
38.345001,38.494999,38.157501,38.264999,36.376637,107843200
38.5,38.645,38.227501,38.497501,36.597672,91865600
38.724998,38.724998,38.327499,38.450001,36.552498,79675600
38.459999,38.5425,38.1675,38.334999,36.443176,76712000
38.432499,38.587502,38.2575,38.467499,36.569141,76942400
38.5,38.560001,38.327499,38.4025,36.507351,87710400
38.355,38.607498,38.3325,38.4175,36.52161,80507600
38.4925,38.5425,38.095001,38.189999,36.30534,97804800
38.2925,38.3325,38.055,38.294998,36.405151,65616400
38.395,38.862499,38.2225,38.862499,36.944653,111082800
38.584999,38.612499,38.365002,38.482498,36.583397,101326800
38.474998,38.952499,38.445,38.612499,36.706985,106499600
38.755001,38.994999,38.619999,38.842499,36.925632,84278400
38.8125,38.884998,38.599998,38.747501,36.835327,85003200
38.797501,38.797501,36.505001,37.244999,35.406971,259530800
36.435001,36.522499,35.627499,36.355,34.56089,289229200
36.790001,36.862499,36.287498,36.647499,34.838963,136661600
36.875,36.875,35.959999,36.290001,34.4991,126124800
35.830002,36.119999,35.552502,36.072498,34.292332,128661600
35.945,36.125,35.549999,35.567501,33.812248,201444400
35.915001,36.685001,35.915001,36.584999,34.779537,130165600
36.717499,36.717499,36.235001,36.252499,34.463448,99600400
36.380001,36.517502,36.1525,36.467499,34.667831,85063200
